ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2
degradacao,"8","2010",Modis,MT,0.41
degradacao,"6","2010",Modis,PA,0.28
degradacao,"12","2010",Modis,RO,0.13
degradacao,"12","2019",Sentinel-1-2,PA,0.14
degradacao,"6","2019",Sentinel-1-2,AC,0.03
degradacao,"10","2019",Sentinel-1-2,PA,0.03
degradacao,"10","2019",Sentinel-1-2,PA,0.02
degradacao,"4","2016",Modis,PA,0.48
degradacao,"4","2016",Modis,PA,2.51
degradacao,"5","2016",Modis,PA,3.66
degradacao,"4","2016",Modis,PA,0.75
degradacao,"5","2016",Modis,PA,1.41
degradacao,"5","2016",Modis,PA,1.78
degradacao,"5","2016",Modis,PA,8.00
degradacao,"12","2011",Modis,PA,1.02
degradacao,"9","2011",Modis,PA,0.27
degradacao,"11","2012",Modis,PA,4.09
degradacao,"12","2014",Modis,PA,0.58
degradacao,"12","2014",Modis,PA,6.43
degradacao,"12","2014",Modis,PA,3.92
degradacao,"11","2010",Modis,PA,0.68
degradacao,"11","2010",Modis,PA,0.54
degradacao,"11","2010",Modis,PA,0.98
degradacao,"5","2011",Modis,PA,2.31
degradacao,"6","2010",Modis,PA,0.97
degradacao,"6","2010",Modis,PA,0.42
degradacao,"7","2010",Modis,PA,0.32
degradacao,"12","2019",Sentinel-1-2,PA,0.14
degradacao,"4","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2019",Sentinel-1-2,RO,0.04
degradacao,"9","2019",Sentinel-1-2,RO,0.10
degradacao,"9","2019",Sentinel-1-2,RO,0.14
degradacao,"6","2019",Sentinel-1-2,PA,0.27
degradacao,"3","2010",Modis,PA,2.12
degradacao,"3","2010",Modis,PA,0.32
degradacao,"3","2010",Modis,PA,3.02
degradacao,"7","2010",Modis,PA,0.11
degradacao,"7","2010",Modis,PA,0.32
degradacao,"11","2019",Sentinel-1-2,PA,0.09
degradacao,"6","2010",Modis,PA,6.38
degradacao,"12","2019",Sentinel-1-2,PA,0.02
degradacao,"12","2019",Sentinel-1-2,PA,0.06
degradacao,"12","2019",Sentinel-1-2,PA,0.02
degradacao,"12","2019",Sentinel-1-2,PA,0.02
degradacao,"10","2020",Sentinel-1-2,MT,0.02
degradacao,"10","2020",Sentinel-1-2,MT,0.01
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2010",Modis,AC,0.11
degradacao,"10","2016",Modis,AC,1.96
degradacao,"9","2010",Modis,AC,0.25
degradacao,"9","2010",Modis,AC,0.16
degradacao,"9","2010",Modis,AC,0.25
degradacao,"9","2010",Modis,AC,0.10
degradacao,"9","2010",Modis,AC,0.35
degradacao,"9","2010",Modis,AC,0.19
degradacao,"10","2016",Modis,AC,1.73
degradacao,"9","2010",Modis,AC,0.67
degradacao,"9","2010",Modis,AC,0.31
degradacao,"9","2010",Modis,AC,0.50
degradacao,"9","2010",Modis,AC,0.64
degradacao,"10","2010",Modis,AC,0.40
degradacao,"10","2010",Modis,AC,0.18
degradacao,"10","2010",Modis,AC,0.17
degradacao,"10","2010",Modis,AC,0.23
degradacao,"10","2010",Modis,AC,1.02
degradacao,"10","2010",Modis,AC,0.28
degradacao,"10","2010",Modis,AC,0.81
degradacao,"10","2010",Modis,AC,0.16
degradacao,"10","2010",Modis,AC,0.39
degradacao,"10","2010",Modis,AC,0.34
degradacao,"10","2010",Modis,AC,0.39
degradacao,"10","2010",Modis,AC,0.23
degradacao,"10","2010",Modis,AC,1.45
degradacao,"10","2010",Modis,AC,0.15
degradacao,"10","2010",Modis,AC,0.18
degradacao,"10","2010",Modis,AC,0.21
degradacao,"10","2010",Modis,AC,0.43
degradacao,"10","2010",Modis,AC,0.25
degradacao,"10","2010",Modis,AC,0.11
degradacao,"10","2010",Modis,AC,0.50
degradacao,"10","2010",Modis,AC,0.68
degradacao,"10","2010",Modis,AC,0.22
degradacao,"10","2010",Modis,AC,0.36
degradacao,"10","2010",Modis,AC,0.32
degradacao,"10","2010",Modis,AC,1.00
degradacao,"12","2010",Modis,AC,2.43
degradacao,"12","2010",Modis,AC,0.20
degradacao,"12","2010",Modis,AC,0.19
degradacao,"10","2010",Modis,AC,1.36
degradacao,"12","2010",Modis,AC,0.45
degradacao,"12","2010",Modis,AC,0.18
degradacao,"9","2010",Modis,AC,0.31
degradacao,"9","2010",Modis,AC,0.13
degradacao,"9","2010",Modis,AC,0.22
degradacao,"9","2019",Sentinel-1-2,AC,0.05
degradacao,"9","2019",Sentinel-1-2,AC,0.04
degradacao,"7","2019",Sentinel-1-2,AC,0.02
degradacao,"8","2019",Sentinel-1-2,AC,0.03
degradacao,"8","2019",Sentinel-1-2,AC,0.12
degradacao,"8","2019",Sentinel-1-2,AC,0.48
degradacao,"12","2010",Modis,AC,1.50
degradacao,"8","2011",Modis,RR,0.65
degradacao,"8","2011",Modis,RR,3.28
degradacao,"7","2019",Sentinel-1-2,RR,0.06
degradacao,"7","2019",Sentinel-1-2,RR,0.06
degradacao,"12","2019",Sentinel-1-2,RO,0.07
degradacao,"12","2010",Modis,RO,0.17
degradacao,"4","2016",Modis,PA,51.24
degradacao,"4","2016",Modis,PA,0.91
degradacao,"4","2016",Modis,PA,4.70
degradacao,"2","2021",Sentinel-1-2,PA,0.02
degradacao,"2","2021",Sentinel-1-2,PA,0.02
degradacao,"6","2010",Modis,PA,1.23
degradacao,"12","2020",Sentinel-1-2,PA,0.03
degradacao,"11","2020",Sentinel-1-2,PA,0.02
degradacao,"11","2020",Sentinel-1-2,PA,0.12
degradacao,"2","2010",Modis,MT,1.69
degradacao,"11","2020",Sentinel-1-2,PA,0.04
degradacao,"8","2016",Modis,RO,4.06
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.05
degradacao,"7","2019",Sentinel-1-2,RO,0.02
degradacao,"9","2020",Sentinel-1-2,RO,0.01
degradacao,"9","2020",Sentinel-1-2,RO,0.07
degradacao,"9","2020",Sentinel-1-2,RO,0.01
degradacao,"10","2020",Sentinel-1-2,RO,0.04
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.04
degradacao,"9","2019",Sentinel-1-2,RO,0.17
degradacao,"9","2019",Sentinel-1-2,RO,0.01
degradacao,"9","2019",Sentinel-1-2,RO,0.20
degradacao,"9","2020",Sentinel-1-2,RO,0.02
degradacao,"9","2020",Sentinel-1-2,RO,0.08
degradacao,"9","2019",Sentinel-1-2,AC,0.04
degradacao,"9","2019",Sentinel-1-2,AC,0.36
degradacao,"9","2019",Sentinel-1-2,AC,4.61
degradacao,"9","2019",Sentinel-1-2,AC,0.05
degradacao,"7","2019",Sentinel-1-2,AC,0.11
degradacao,"7","2019",Sentinel-1-2,AC,0.05
degradacao,"7","2019",Sentinel-1-2,AC,0.02
degradacao,"7","2019",Sentinel-1-2,AC,0.03
degradacao,"7","2019",Sentinel-1-2,AC,0.02
degradacao,"7","2019",Sentinel-1-2,AC,0.09
degradacao,"9","2010",Modis,AC,0.96
degradacao,"9","2010",Modis,AC,1.14
degradacao,"9","2016",Modis,AC,3.34
degradacao,"8","2016",Modis,AC,2.89
degradacao,"9","2010",Modis,AC,0.41
degradacao,"9","2010",Modis,AC,0.24
degradacao,"10","2010",Modis,AC,0.60
degradacao,"9","2010",Modis,AC,0.37
degradacao,"9","2010",Modis,AC,0.20
degradacao,"9","2010",Modis,AC,0.22
degradacao,"10","2010",Modis,AC,0.46
degradacao,"10","2010",Modis,AC,1.02
degradacao,"10","2019",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.05
degradacao,"10","2019",Sentinel-1-2,RO,0.05
degradacao,"1","2019",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.03
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"9","2019",Sentinel-1-2,AC,0.12
degradacao,"6","2019",Sentinel-1-2,AC,0.10
degradacao,"9","2019",Sentinel-1-2,AC,0.04
degradacao,"7","2019",Sentinel-1-2,AC,0.05
degradacao,"7","2019",Sentinel-1-2,AC,0.04
degradacao,"4","2019",Sentinel-1-2,AC,0.10
degradacao,"10","2020",Sentinel-1-2,AC,0.02
degradacao,"7","2019",Sentinel-1-2,AC,0.05
degradacao,"10","2020",Sentinel-1-2,AC,0.03
degradacao,"11","2019",Sentinel-1-2,AC,0.05
degradacao,"11","2019",Sentinel-1-2,AC,0.08
degradacao,"9","2019",Sentinel-1-2,AC,0.03
degradacao,"9","2019",Sentinel-1-2,AC,0.04
degradacao,"9","2019",Sentinel-1-2,AC,0.02
degradacao,"1","2020",Sentinel-1-2,RO,0.15
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.08
degradacao,"10","2020",Sentinel-1-2,RO,0.01
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.11
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.31
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.13
degradacao,"10","2020",Sentinel-1-2,RO,0.04
degradacao,"9","2020",Sentinel-1-2,RO,0.05
degradacao,"9","2020",Sentinel-1-2,RO,0.07
degradacao,"4","2020",Sentinel-1-2,RO,0.03
degradacao,"6","2019",Sentinel-1-2,RO,0.06
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.04
degradacao,"9","2020",Sentinel-1-2,RO,0.02
degradacao,"9","2020",Sentinel-1-2,RO,0.03
degradacao,"9","2020",Sentinel-1-2,RO,0.13
degradacao,"9","2020",Sentinel-1-2,RO,0.08
degradacao,"9","2019",Sentinel-1-2,RO,0.08
degradacao,"9","2020",Sentinel-1-2,RO,0.02
degradacao,"9","2020",Sentinel-1-2,RO,0.18
degradacao,"1","2020",Sentinel-1-2,RO,0.21
degradacao,"4","2020",Sentinel-1-2,RO,0.05
degradacao,"12","2019",Sentinel-1-2,RO,0.06
degradacao,"6","2009",Modis,AC,0.36
degradacao,"3","2020",Sentinel-1-2,AC,0.04
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"1","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.04
degradacao,"3","2020",Sentinel-1-2,AC,0.03
degradacao,"12","2010",Modis,RO,0.22
degradacao,"12","2010",Modis,RO,0.38
degradacao,"12","2010",Modis,RO,0.59
degradacao,"12","2010",Modis,RO,0.13
degradacao,"12","2010",Modis,RO,0.12
degradacao,"12","2010",Modis,RO,0.68
degradacao,"10","2020",Sentinel-1-2,RO,0.04
degradacao,"10","2020",Sentinel-1-2,RO,0.25
degradacao,"2","2011",Modis,RO,0.44
degradacao,"12","2010",Modis,RO,0.33
degradacao,"2","2011",Modis,RO,0.38
degradacao,"2","2011",Modis,RO,0.33
degradacao,"2","2011",Modis,RO,0.47
degradacao,"9","2010",Modis,RO,0.22
degradacao,"2","2011",Modis,RO,0.43
degradacao,"2","2011",Modis,RO,0.35
degradacao,"6","2011",Modis,RO,0.42
degradacao,"7","2009",Modis,RO,0.93
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.09
degradacao,"10","2020",Sentinel-1-2,RO,0.22
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,16.76
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,3.87
degradacao,"11","2020",Sentinel-1-2,RO,0.57
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"11","2020",Sentinel-1-2,RO,0.26
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.02
degradacao,"11","2020",Sentinel-1-2,RO,0.35
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"11","2020",Sentinel-1-2,RO,0.29
degradacao,"11","2020",Sentinel-1-2,RO,0.44
degradacao,"11","2020",Sentinel-1-2,RO,0.16
degradacao,"11","2020",Sentinel-1-2,RO,0.23
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.05
degradacao,"10","2020",Sentinel-1-2,RO,0.10
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.05
degradacao,"10","2020",Sentinel-1-2,RO,0.21
degradacao,"1","2019",Sentinel-1-2,RO,0.03
degradacao,"12","2019",Sentinel-1-2,RO,0.01
degradacao,"2","2020",Sentinel-1-2,RO,0.09
degradacao,"8","2020",Sentinel-1-2,RO,1.18
degradacao,"8","2020",Sentinel-1-2,RO,0.85
degradacao,"1","2019",Sentinel-1-2,RO,0.03
degradacao,"1","2019",Sentinel-1-2,RO,0.03
degradacao,"2","2011",Modis,RO,0.13
degradacao,"9","2020",Sentinel-1-2,RO,0.07
degradacao,"11","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"7","2009",Modis,RO,0.46
degradacao,"8","2019",Sentinel-1-2,RO,0.01
degradacao,"1","2019",Sentinel-1-2,RO,0.01
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"10","2020",Sentinel-1-2,RO,0.05
degradacao,"1","2020",Sentinel-1-2,RO,0.04
degradacao,"1","2020",Sentinel-1-2,RO,0.02
degradacao,"2","2011",Modis,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.95
degradacao,"12","2019",Sentinel-1-2,RO,0.01
degradacao,"12","2010",Modis,RO,0.54
degradacao,"12","2010",Modis,RO,0.11
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"10","2020",Sentinel-1-2,RO,0.03
degradacao,"12","2020",Sentinel-1-2,RO,0.04
degradacao,"11","2020",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.10
degradacao,"7","2009",Modis,RO,0.79
degradacao,"7","2009",Modis,RO,1.33
degradacao,"2","2012",Modis,RO,0.64
degradacao,"2","2012",Modis,RO,0.50
degradacao,"9","2015",Modis,RO,0.23
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"7","2009",Modis,RO,0.37
degradacao,"2","2012",Modis,RO,0.84
degradacao,"2","2012",Modis,RO,0.28
degradacao,"11","2020",Sentinel-1-2,RO,0.57
degradacao,"2","2012",Modis,RO,0.83
degradacao,"2","2012",Modis,RO,1.53
degradacao,"2","2012",Modis,RO,2.37
degradacao,"9","2015",Modis,RO,0.30
degradacao,"2","2012",Modis,RO,0.27
degradacao,"10","2010",Modis,RO,1.60
degradacao,"10","2010",Modis,RO,0.21
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"2","2012",Modis,RO,1.23
degradacao,"10","2010",Modis,RO,0.15
degradacao,"2","2012",Modis,RO,0.69
degradacao,"11","2020",Sentinel-1-2,RO,4.25
degradacao,"11","2020",Sentinel-1-2,RO,0.17
degradacao,"11","2020",Sentinel-1-2,RO,0.48
degradacao,"11","2020",Sentinel-1-2,RO,0.19
degradacao,"10","2010",Modis,RO,2.76
degradacao,"2","2011",Modis,RO,0.30
degradacao,"2","2011",Modis,RO,0.37
degradacao,"5","2011",Modis,RO,0.13
degradacao,"5","2011",Modis,RO,0.11
degradacao,"5","2011",Modis,RO,0.38
degradacao,"5","2011",Modis,RO,0.35
degradacao,"2","2011",Modis,RO,0.20
degradacao,"5","2011",Modis,RO,0.42
degradacao,"5","2011",Modis,RO,0.73
degradacao,"2","2021",Sentinel-1-2,RO,0.17
degradacao,"2","2021",Sentinel-1-2,RO,0.06
degradacao,"12","2020",Sentinel-1-2,RO,0.06
degradacao,"5","2011",Modis,RO,0.17
degradacao,"5","2011",Modis,RO,0.47
degradacao,"5","2011",Modis,RO,0.41
degradacao,"2","2021",Sentinel-1-2,RO,0.09
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,0.01
degradacao,"12","2020",Sentinel-1-2,RO,0.06
degradacao,"12","2020",Sentinel-1-2,RO,0.04
degradacao,"12","2020",Sentinel-1-2,RO,0.07
degradacao,"12","2020",Sentinel-1-2,RO,0.05
degradacao,"11","2020",Sentinel-1-2,RO,2.51
degradacao,"11","2020",Sentinel-1-2,RO,0.42
degradacao,"11","2020",Sentinel-1-2,RO,0.07
degradacao,"11","2020",Sentinel-1-2,RO,1.03
degradacao,"10","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2020",Sentinel-1-2,RO,1.16
degradacao,"7","2011",Modis,RO,0.21
degradacao,"7","2011",Modis,RO,0.49
degradacao,"7","2011",Modis,RO,0.31
degradacao,"12","2010",Modis,RO,0.11
degradacao,"7","2011",Modis,RO,0.15
degradacao,"7","2011",Modis,RO,0.41
degradacao,"4","2011",Modis,RO,0.23
degradacao,"7","2011",Modis,RO,0.54
degradacao,"7","2011",Modis,RO,2.19
degradacao,"7","2011",Modis,RO,0.16
degradacao,"7","2011",Modis,RO,0.16
degradacao,"4","2011",Modis,RO,1.36
degradacao,"4","2011",Modis,RO,0.22
degradacao,"4","2011",Modis,RO,0.22
degradacao,"4","2011",Modis,RO,0.90
degradacao,"7","2011",Modis,RO,0.16
degradacao,"4","2011",Modis,RO,0.16
degradacao,"4","2011",Modis,RO,0.54
degradacao,"4","2011",Modis,RO,0.20
degradacao,"4","2011",Modis,RO,0.16
degradacao,"12","2019",Sentinel-1-2,RO,0.02
degradacao,"4","2011",Modis,RO,0.33
degradacao,"11","2020",Sentinel-1-2,RO,0.11
degradacao,"11","2020",Sentinel-1-2,RO,0.06
degradacao,"2","2020",Sentinel-1-2,RO,0.01
degradacao,"12","2019",Sentinel-1-2,RO,1.96
degradacao,"12","2019",Sentinel-1-2,RO,0.08
degradacao,"10","2019",Sentinel-1-2,RO,0.04
degradacao,"12","2019",Sentinel-1-2,RO,0.04
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.04
degradacao,"2","2020",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.08
degradacao,"2","2020",Sentinel-1-2,RO,0.04
degradacao,"10","2019",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"4","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.25
degradacao,"10","2019",Sentinel-1-2,RO,0.34
degradacao,"10","2019",Sentinel-1-2,RO,0.03
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"9","2010",Modis,RO,0.71
degradacao,"10","2010",Modis,RO,0.33
degradacao,"10","2008",Modis,RO,0.71
degradacao,"10","2009",Modis,RO,0.55
degradacao,"10","2019",Sentinel-1-2,RO,0.14
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"2","2012",Modis,RO,0.61
degradacao,"10","2019",Sentinel-1-2,RO,0.01
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.02
degradacao,"2","2012",Modis,RO,0.88
degradacao,"11","2015",Modis,RO,0.76
degradacao,"11","2015",Modis,RO,0.64
degradacao,"4","2011",Modis,RO,0.38
degradacao,"2","2009",Modis,RO,0.27
degradacao,"4","2019",Sentinel-1-2,RO,0.03
degradacao,"10","2015",Modis,RO,0.59
degradacao,"2","2009",Modis,RO,0.54
degradacao,"2","2009",Modis,RO,0.38
degradacao,"2","2009",Modis,RO,0.33
degradacao,"7","2009",Modis,RO,1.55
degradacao,"2","2009",Modis,RO,0.60
degradacao,"2","2009",Modis,RO,0.54
degradacao,"2","2009",Modis,RO,0.33
degradacao,"2","2009",Modis,RO,0.11
degradacao,"10","2009",Modis,RO,0.65
degradacao,"9","2008",Modis,RO,1.85
degradacao,"9","2008",Modis,RO,2.12
degradacao,"2","2012",Modis,RO,0.10
degradacao,"7","2009",Modis,RO,4.69
degradacao,"7","2009",Modis,RO,1.69
degradacao,"11","2020",Sentinel-1-2,RO,0.05
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"11","2020",Sentinel-1-2,RO,0.35
degradacao,"11","2020",Sentinel-1-2,RO,0.08
degradacao,"8","2010",Modis,RO,0.25
degradacao,"2","2012",Modis,RO,0.07
degradacao,"2","2012",Modis,RO,0.11
degradacao,"11","2020",Sentinel-1-2,RO,0.25
degradacao,"11","2020",Sentinel-1-2,RO,0.25
degradacao,"9","2010",Modis,RO,0.13
degradacao,"11","2010",Modis,RO,0.34
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"11","2020",Sentinel-1-2,RO,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.06
degradacao,"11","2020",Sentinel-1-2,RO,0.06
degradacao,"9","2010",Modis,RO,2.49
degradacao,"9","2010",Modis,RO,0.24
degradacao,"6","2011",Modis,RO,0.22
degradacao,"11","2010",Modis,RO,0.87
degradacao,"11","2020",Sentinel-1-2,RO,0.07
degradacao,"11","2020",Sentinel-1-2,RO,1.03
degradacao,"11","2020",Sentinel-1-2,RO,1.70
degradacao,"11","2020",Sentinel-1-2,RO,0.77
degradacao,"5","2011",Modis,RO,0.14
degradacao,"7","2011",Modis,RO,0.22
degradacao,"6","2011",Modis,RO,0.45
degradacao,"6","2011",Modis,RO,2.78
degradacao,"12","2010",Modis,RO,0.51
degradacao,"5","2011",Modis,RO,0.16
degradacao,"9","2020",Sentinel-1-2,MT,0.27
degradacao,"9","2020",Sentinel-1-2,MT,0.43
degradacao,"9","2020",Sentinel-1-2,MT,0.06
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.11
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.01
degradacao,"9","2020",Sentinel-1-2,MT,0.06
degradacao,"9","2020",Sentinel-1-2,MT,0.13
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.50
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.42
degradacao,"9","2020",Sentinel-1-2,MT,0.08
degradacao,"9","2020",Sentinel-1-2,MT,0.08
degradacao,"9","2020",Sentinel-1-2,MT,0.01
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,6.47
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.01
degradacao,"9","2020",Sentinel-1-2,MT,0.06
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.09
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"7","2010",Modis,RO,0.12
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.07
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"11","2020",Sentinel-1-2,RO,0.04
degradacao,"4","2011",Modis,RO,0.88
degradacao,"2","2020",Sentinel-1-2,RO,0.30
degradacao,"2","2020",Sentinel-1-2,RO,0.04
degradacao,"4","2020",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.01
degradacao,"11","2020",Sentinel-1-2,RO,0.13
degradacao,"12","2019",Sentinel-1-2,RO,0.02
degradacao,"10","2019",Sentinel-1-2,RO,0.03
degradacao,"10","2019",Sentinel-1-2,RO,0.54
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.05
degradacao,"10","2020",Sentinel-1-2,MT,0.19
degradacao,"9","2020",Sentinel-1-2,MT,0.08
degradacao,"9","2020",Sentinel-1-2,MT,0.01
degradacao,"10","2020",Sentinel-1-2,MT,0.06
degradacao,"9","2020",Sentinel-1-2,MT,0.05
degradacao,"10","2020",Sentinel-1-2,MT,0.01
degradacao,"10","2020",Sentinel-1-2,MT,0.04
degradacao,"10","2020",Sentinel-1-2,MT,0.04
degradacao,"10","2020",Sentinel-1-2,MT,0.28
degradacao,"10","2020",Sentinel-1-2,MT,0.19
degradacao,"10","2020",Sentinel-1-2,MT,0.04
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.01
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.10
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"10","2020",Sentinel-1-2,MT,0.07
degradacao,"9","2020",Sentinel-1-2,MT,0.07
degradacao,"9","2020",Sentinel-1-2,MT,0.08
degradacao,"10","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"10","2020",Sentinel-1-2,MT,0.08
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.04
degradacao,"9","2020",Sentinel-1-2,MT,0.05
degradacao,"9","2020",Sentinel-1-2,MT,1.96
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.03
degradacao,"9","2020",Sentinel-1-2,MT,0.02
degradacao,"9","2020",Sentinel-1-2,MT,0.03
